hour,susceptible,exposed,infected,hospitalized,recovered,deceased
1,198050,1,0,0,0,0
2,198050,1,0,0,0,0
3,198050,1,0,0,0,0
4,198050,1,0,0,0,0
5,198050,1,0,0,0,0
6,198050,1,0,0,0,0
7,198050,1,0,0,0,0
8,198050,1,0,0,0,0
9,198050,1,0,0,0,0
10,198050,1,0,0,0,0
11,198050,1,0,0,0,0
12,198050,1,0,0,0,0
13,198050,1,0,0,0,0
14,198050,1,0,0,0,0
15,198050,1,0,0,0,0
16,198050,1,0,0,0,0
17,198050,1,0,0,0,0
18,198050,1,0,0,0,0
19,198050,1,0,0,0,0
20,198050,1,0,0,0,0
21,198050,1,0,0,0,0
22,198050,1,0,0,0,0
23,198050,1,0,0,0,0
24,198050,1,0,0,0,0
25,198050,1,0,0,0,0
26,198050,1,0,0,0,0
27,198050,1,0,0,0,0
28,198050,1,0,0,0,0
29,198050,1,0,0,0,0
30,198050,1,0,0,0,0
31,198050,1,0,0,0,0
32,198050,1,0,0,0,0
33,198050,1,0,0,0,0
34,198050,1,0,0,0,0
35,198050,1,0,0,0,0
36,198050,1,0,0,0,0
37,198050,1,0,0,0,0
38,198050,1,0,0,0,0
39,198050,1,0,0,0,0
40,198050,1,0,0,0,0
41,198050,1,0,0,0,0
42,198050,1,0,0,0,0
43,198050,1,0,0,0,0
44,198050,1,0,0,0,0
45,198050,1,0,0,0,0
46,198050,1,0,0,0,0
47,198050,1,0,0,0,0
48,198050,1,0,0,0,0
49,198050,1,0,0,0,0
50,198050,1,0,0,0,0
51,198050,1,0,0,0,0
52,198050,1,0,0,0,0
53,198050,1,0,0,0,0
54,198050,1,0,0,0,0
55,198050,0,1,0,0,0
56,198050,0,1,0,0,0
57,198050,0,1,0,0,0
58,198050,0,1,0,0,0
59,198050,0,1,0,0,0
60,198050,0,1,0,0,0
61,198050,0,1,0,0,0
62,198050,0,1,0,0,0
63,198050,0,1,0,0,0
64,198050,0,1,0,0,0
65,198050,0,1,0,0,0
66,198050,0,1,0,0,0
67,198050,0,1,0,0,0
68,198050,0,1,0,0,0
69,198050,0,1,0,0,0
70,198050,0,1,0,0,0
71,198050,0,1,0,0,0
72,198050,0,1,0,0,0
73,198050,0,1,0,0,0
74,198050,0,1,0,0,0
75,198050,0,1,0,0,0
76,198050,0,1,0,0,0
77,198050,0,1,0,0,0
78,198050,0,1,0,0,0
79,198050,0,1,0,0,0
80,198050,0,1,0,0,0
81,198050,0,1,0,0,0
82,198050,0,1,0,0,0
83,198050,0,1,0,0,0
84,198050,0,1,0,0,0
85,198050,0,1,0,0,0
86,198050,0,1,0,0,0
87,198050,0,1,0,0,0
88,198050,0,1,0,0,0
89,198050,0,1,0,0,0
90,198050,0,1,0,0,0
91,198050,0,1,0,0,0
92,198050,0,1,0,0,0
93,198050,0,1,0,0,0
94,198050,0,1,0,0,0
95,198050,0,1,0,0,0
96,198050,0,1,0,0,0
97,198050,0,1,0,0,0
98,198050,0,1,0,0,0
99,198050,0,1,0,0,0
100,198050,0,1,0,0,0
101,198050,0,1,0,0,0
102,198050,0,1,0,0,0
103,198050,0,1,0,0,0
104,198050,0,1,0,0,0
105,198050,0,1,0,0,0
106,198050,0,1,0,0,0
107,198050,0,1,0,0,0
108,198050,0,1,0,0,0
109,198050,0,1,0,0,0
110,198050,0,1,0,0,0
111,198050,0,1,0,0,0
112,198050,0,1,0,0,0
113,198050,0,1,0,0,0
114,198050,0,1,0,0,0
115,198050,0,1,0,0,0
116,198050,0,1,0,0,0
117,198050,0,1,0,0,0
118,198050,0,1,0,0,0
119,198050,0,1,0,0,0
120,198050,0,1,0,0,0
121,198050,0,1,0,0,0
122,198050,0,1,0,0,0
123,198050,0,1,0,0,0
124,198050,0,1,0,0,0
125,198050,0,1,0,0,0
126,198050,0,1,0,0,0
127,198050,0,1,0,0,0
128,198050,0,1,0,0,0
129,198050,0,1,0,0,0
130,198050,0,1,0,0,0
131,198050,0,1,0,0,0
132,198050,0,1,0,0,0
133,198050,0,1,0,0,0
134,198050,0,1,0,0,0
135,198050,0,1,0,0,0
136,198050,0,1,0,0,0
137,198050,0,1,0,0,0
138,198050,0,1,0,0,0
139,198050,0,1,0,0,0
140,198050,0,1,0,0,0
141,198050,0,1,0,0,0
142,198050,0,1,0,0,0
143,198050,0,1,0,0,0
144,198050,0,1,0,0,0
145,198050,0,1,0,0,0
146,198050,0,1,0,0,0
147,198050,0,1,0,0,0
148,198050,0,1,0,0,0
149,198050,0,1,0,0,0
150,198050,0,1,0,0,0
151,198050,0,1,0,0,0
152,198050,0,1,0,0,0
153,198050,0,1,0,0,0
154,198050,0,1,0,0,0
155,198050,0,1,0,0,0
156,198050,0,1,0,0,0
157,198050,0,1,0,0,0
158,198050,0,1,0,0,0
159,198050,0,1,0,0,0
160,198050,0,1,0,0,0
161,198050,0,1,0,0,0
162,198050,0,1,0,0,0
163,198050,0,1,0,0,0
164,198050,0,1,0,0,0
165,198050,0,1,0,0,0
166,198050,0,1,0,0,0
167,198050,0,1,0,0,0
168,198050,0,1,0,0,0
169,198050,0,1,0,0,0
170,198050,0,1,0,0,0
171,198050,0,1,0,0,0
172,198050,0,1,0,0,0
173,198050,0,1,0,0,0
174,198050,0,1,0,0,0
175,198050,0,1,0,0,0
176,198050,0,1,0,0,0
177,198050,0,1,0,0,0
178,198050,0,1,0,0,0
179,198050,0,1,0,0,0
180,198050,0,1,0,0,0
181,198050,0,1,0,0,0
182,198050,0,1,0,0,0
183,198050,0,1,0,0,0
184,198050,0,1,0,0,0
185,198050,0,1,0,0,0
186,198050,0,1,0,0,0
187,198050,0,1,0,0,0
188,198050,0,1,0,0,0
189,198050,0,1,0,0,0
190,198050,0,1,0,0,0
191,198050,0,1,0,0,0
192,198050,0,1,0,0,0
193,198050,0,1,0,0,0
194,198050,0,1,0,0,0
195,198050,0,1,0,0,0
196,198050,0,1,0,0,0
197,198050,0,1,0,0,0
198,198050,0,1,0,0,0
199,198050,0,1,0,0,0
200,198050,0,1,0,0,0
201,198050,0,1,0,0,0
202,198050,0,1,0,0,0
203,198050,0,1,0,0,0
204,198050,0,1,0,0,0
205,198050,0,1,0,0,0
206,198050,0,1,0,0,0
207,198050,0,1,0,0,0
208,198050,0,1,0,0,0
209,198050,0,1,0,0,0
210,198050,0,1,0,0,0
211,198050,0,1,0,0,0
212,198050,0,1,0,0,0
213,198050,0,1,0,0,0
214,198050,0,1,0,0,0
215,198050,0,1,0,0,0
216,198050,0,1,0,0,0
217,198050,0,1,0,0,0
218,198050,0,1,0,0,0
219,198050,0,1,0,0,0
220,198050,0,1,0,0,0
221,198050,0,1,0,0,0
222,198050,0,1,0,0,0
223,198050,0,1,0,0,0
224,198050,0,1,0,0,0
225,198050,0,1,0,0,0
226,198050,0,1,0,0,0
227,198049,1,1,0,0,0
228,198049,1,1,0,0,0
229,198049,1,1,0,0,0
230,198049,1,1,0,0,0
231,198049,1,1,0,0,0
232,198049,1,1,0,0,0
233,198049,1,1,0,0,0
234,198049,1,1,0,0,0
235,198049,1,1,0,0,0
236,198049,1,1,0,0,0
237,198049,1,1,0,0,0
238,198049,1,1,0,0,0
239,198049,1,1,0,0,0
240,198049,1,1,0,0,0
241,198049,1,1,0,0,0
242,198049,1,1,0,0,0
243,198049,1,1,0,0,0
244,198049,1,1,0,0,0
245,198049,1,1,0,0,0
246,198049,1,1,0,0,0
247,198048,2,1,0,0,0
248,198048,2,1,0,0,0
249,198047,3,1,0,0,0
250,198047,3,1,0,0,0
251,198046,4,1,0,0,0
252,198046,4,1,0,0,0
253,198046,4,1,0,0,0
254,198046,4,1,0,0,0
255,198046,4,1,0,0,0
256,198046,4,1,0,0,0
257,198046,4,1,0,0,0
258,198046,4,1,0,0,0
259,198046,4,1,0,0,0
260,198046,4,1,0,0,0
261,198046,4,1,0,0,0
262,198046,4,1,0,0,0
263,198046,4,1,0,0,0
264,198046,4,1,0,0,0
265,198046,4,1,0,0,0
266,198046,4,1,0,0,0
267,198046,4,1,0,0,0
268,198046,4,1,0,0,0
269,198046,4,1,0,0,0
270,198046,4,1,0,0,0
271,198046,4,1,0,0,0
272,198046,4,1,0,0,0
273,198046,4,1,0,0,0
274,198046,3,2,0,0,0
275,198046,3,2,0,0,0
276,198046,3,2,0,0,0
277,198046,3,2,0,0,0
278,198046,3,2,0,0,0
279,198046,3,2,0,0,0
280,198046,3,2,0,0,0
281,198046,3,2,0,0,0
282,198046,3,2,0,0,0
283,198046,3,2,0,0,0
284,198046,3,2,0,0,0
285,198046,3,2,0,0,0
286,198046,3,2,0,0,0
287,198046,3,2,0,0,0
288,198046,3,2,0,0,0
289,198046,3,2,0,0,0
290,198046,3,2,0,0,0
291,198046,3,2,0,0,0
292,198046,3,2,0,0,0
293,198046,3,2,0,0,0
294,198046,3,2,0,0,0
295,198046,3,2,0,0,0
296,198046,2,3,0,0,0
297,198046,1,4,0,0,0
298,198046,1,4,0,0,0
299,198046,0,5,0,0,0
300,198046,0,5,0,0,0
301,198046,0,5,0,0,0
302,198046,0,5,0,0,0
303,198046,0,5,0,0,0
304,198046,0,5,0,0,0
305,198046,0,5,0,0,0
306,198046,0,5,0,0,0
307,198046,0,5,0,0,0
308,198046,0,5,0,0,0
309,198046,0,5,0,0,0
310,198046,0,5,0,0,0
311,198046,0,5,0,0,0
312,198046,0,5,0,0,0
313,198046,0,5,0,0,0
314,198046,0,5,0,0,0
315,198046,0,5,0,0,0
316,198046,0,5,0,0,0
317,198046,0,5,0,0,0
318,198046,0,5,0,0,0
319,198046,0,5,0,0,0
320,198046,0,5,0,0,0
321,198046,0,5,0,0,0
322,198046,0,5,0,0,0
323,198046,0,5,0,0,0
324,198046,0,5,0,0,0
325,198046,0,5,0,0,0
326,198046,0,5,0,0,0
327,198046,0,5,0,0,0
328,198046,0,5,0,0,0
329,198046,0,5,0,0,0
330,198046,0,5,0,0,0
331,198046,0,5,0,0,0
332,198046,0,5,0,0,0
333,198046,0,5,0,0,0
334,198046,0,5,0,0,0
335,198046,0,5,0,0,0
336,198046,0,5,0,0,0
337,198046,0,5,0,0,0
338,198046,0,5,0,0,0
339,198046,0,5,0,0,0
340,198046,0,5,0,0,0
341,198046,0,5,0,0,0
342,198046,0,5,0,0,0
343,198046,0,5,0,0,0
344,198046,0,5,0,0,0
345,198046,0,5,0,0,0
346,198046,0,5,0,0,0
347,198046,0,5,0,0,0
348,198046,0,5,0,0,0
349,198046,0,5,0,0,0
350,198046,0,5,0,0,0
351,198046,0,5,0,0,0
352,198046,0,5,0,0,0
353,198046,0,5,0,0,0
354,198046,0,5,0,0,0
355,198046,0,5,0,0,0
356,198046,0,5,0,0,0
357,198046,0,5,0,0,0
358,198046,0,5,0,0,0
359,198046,0,4,0,1,0
360,198046,0,4,0,1,0
361,198046,0,4,0,1,0
362,198046,0,4,0,1,0
363,198046,0,4,0,1,0
364,198046,0,4,0,1,0
365,198046,0,4,0,1,0
366,198046,0,4,0,1,0
367,198046,0,4,0,1,0
368,198046,0,4,0,1,0
369,198046,0,4,0,1,0
370,198046,0,4,0,1,0
371,198046,0,4,0,1,0
372,198046,0,4,0,1,0
373,198046,0,4,0,1,0
374,198046,0,4,0,1,0
375,198046,0,4,0,1,0
376,198046,0,4,0,1,0
377,198046,0,4,0,1,0
378,198046,0,4,0,1,0
379,198046,0,4,0,1,0
380,198046,0,4,0,1,0
381,198046,0,4,0,1,0
382,198046,0,4,0,1,0
383,198046,0,4,0,1,0
384,198046,0,4,0,1,0
385,198046,0,4,0,1,0
386,198046,0,4,0,1,0
387,198046,0,4,0,1,0
388,198046,0,4,0,1,0
389,198046,0,4,0,1,0
390,198046,0,4,0,1,0
391,198046,0,4,0,1,0
392,198046,0,4,0,1,0
393,198046,0,4,0,1,0
394,198046,0,4,0,1,0
395,198046,0,4,0,1,0
396,198046,0,4,0,1,0
397,198046,0,4,0,1,0
398,198046,0,4,0,1,0
399,198046,0,4,0,1,0
400,198046,0,4,0,1,0
401,198046,0,4,0,1,0
402,198046,0,4,0,1,0
403,198046,0,4,0,1,0
404,198046,0,4,0,1,0
405,198046,0,4,0,1,0
406,198046,0,4,0,1,0
407,198046,0,4,0,1,0
408,198046,0,4,0,1,0
409,198046,0,4,0,1,0
410,198046,0,4,0,1,0
411,198046,0,4,0,1,0
412,198046,0,4,0,1,0
413,198046,0,4,0,1,0
414,198046,0,4,0,1,0
415,198046,0,4,0,1,0
416,198046,0,4,0,1,0
417,198046,0,4,0,1,0
418,198046,0,4,0,1,0
419,198046,0,4,0,1,0
420,198046,0,4,0,1,0
421,198046,0,4,0,1,0
422,198046,0,4,0,1,0
423,198046,0,4,0,1,0
424,198046,0,4,0,1,0
425,198046,0,4,0,1,0
426,198046,0,4,0,1,0
427,198046,0,4,0,1,0
428,198046,0,4,0,1,0
429,198046,0,4,0,1,0
430,198046,0,4,0,1,0
431,198046,0,4,0,1,0
432,198046,0,4,0,1,0
433,198046,0,4,0,1,0
434,198046,0,4,0,1,0
435,198046,0,4,0,1,0
436,198046,0,4,0,1,0
437,198046,0,4,0,1,0
438,198046,0,4,0,1,0
439,198046,0,4,0,1,0
440,198046,0,4,0,1,0
441,198046,0,4,0,1,0
442,198046,0,4,0,1,0
443,198046,0,4,0,1,0
444,198046,0,4,0,1,0
445,198046,0,4,0,1,0
446,198046,0,4,0,1,0
447,198046,0,4,0,1,0
448,198046,0,4,0,1,0
449,198046,0,4,0,1,0
450,198045,1,4,0,1,0
451,198045,1,4,0,1,0
452,198045,1,4,0,1,0
453,198045,1,4,0,1,0
454,198045,1,4,0,1,0
455,198045,1,4,0,1,0
456,198045,1,4,0,1,0
457,198045,1,4,0,1,0
458,198045,1,4,0,1,0
459,198045,1,4,0,1,0
460,198045,1,4,0,1,0
461,198045,1,4,0,1,0
462,198045,1,4,0,1,0
463,198044,2,4,0,1,0
464,198044,2,4,0,1,0
465,198044,2,4,0,1,0
466,198044,2,4,0,1,0
467,198044,2,4,0,1,0
468,198044,2,4,0,1,0
469,198044,2,4,0,1,0
470,198044,2,4,0,1,0
471,198044,2,4,0,1,0
472,198044,2,4,0,1,0
473,198044,2,4,0,1,0
474,198044,2,4,0,1,0
475,198044,2,4,0,1,0
476,198043,3,4,0,1,0
477,198043,3,4,0,1,0
478,198043,3,4,0,1,0
479,198043,3,4,0,1,0
480,198043,3,4,0,1,0
481,198043,3,4,0,1,0
482,198043,3,4,0,1,0
483,198043,3,4,0,1,0
484,198043,3,4,0,1,0
485,198043,3,4,0,1,0
486,198043,3,4,0,1,0
487,198043,3,4,0,1,0
488,198043,3,4,0,1,0
489,198043,3,4,0,1,0
490,198043,3,4,0,1,0
491,198043,3,4,0,1,0
492,198043,3,4,0,1,0
493,198043,3,4,0,1,0
494,198043,3,4,0,1,0
495,198043,3,4,0,1,0
496,198043,3,4,0,1,0
497,198043,3,4,0,1,0
498,198042,3,5,0,1,0
499,198042,3,5,0,1,0
500,198042,3,5,0,1,0
501,198042,3,5,0,1,0
502,198042,3,5,0,1,0
503,198042,3,5,0,1,0
504,198042,3,5,0,1,0
505,198042,3,5,0,1,0
506,198042,3,5,0,1,0
507,198042,3,5,0,1,0
508,198042,3,5,0,1,0
509,198042,3,5,0,1,0
510,198042,3,5,0,1,0
511,198042,3,5,0,1,0
512,198042,2,6,0,1,0
513,198042,2,6,0,1,0
514,198041,3,6,0,1,0
515,198040,4,6,0,1,0
516,198039,5,6,0,1,0
517,198039,5,6,0,1,0
518,198039,5,6,0,1,0
519,198039,5,6,0,1,0
520,198039,5,6,0,1,0
521,198039,5,6,0,1,0
522,198039,5,6,0,1,0
523,198039,4,7,0,1,0
524,198039,4,7,0,1,0
525,198039,4,7,0,1,0
526,198039,4,7,0,1,0
527,198039,4,6,0,2,0
528,198039,4,6,0,2,0
529,198039,4,6,0,2,0
530,198039,4,6,0,2,0
531,198039,4,6,0,2,0
532,198039,4,6,0,2,0
533,198039,4,6,0,2,0
534,198039,4,6,0,2,0
535,198039,4,6,0,2,0
536,198039,4,6,0,2,0
537,198039,4,6,0,2,0
538,198039,4,6,0,2,0
539,198039,4,6,0,2,0
540,198039,4,6,0,2,0
541,198039,4,6,0,2,0
542,198039,4,6,0,2,0
543,198039,4,6,0,2,0
544,198039,4,6,0,2,0
545,198039,3,7,0,2,0
546,198039,3,7,0,2,0
547,198039,3,7,0,2,0
548,198039,3,7,0,2,0
549,198039,3,7,0,2,0
550,198039,3,7,0,2,0
551,198039,3,7,0,2,0
552,198039,3,7,0,2,0
553,198039,3,7,0,2,0
554,198039,3,7,0,2,0
555,198039,3,7,0,2,0
556,198039,3,7,0,2,0
557,198039,3,7,0,2,0
558,198039,3,7,0,2,0
559,198039,3,7,0,2,0
560,198039,3,7,0,2,0
561,198039,2,8,0,2,0
562,198039,2,8,0,2,0
563,198039,2,8,0,2,0
564,198039,0,10,0,2,0
565,198039,0,10,0,2,0
566,198039,0,10,0,2,0
567,198039,0,10,0,2,0
568,198039,0,10,0,2,0
569,198039,0,10,0,2,0
570,198039,0,10,0,2,0
571,198039,0,10,0,2,0
572,198039,0,10,0,2,0
573,198039,0,10,0,2,0
574,198039,0,10,0,2,0
575,198039,0,9,0,3,0
576,198039,0,9,0,3,0
577,198039,0,9,0,3,0
578,198039,0,9,0,3,0
579,198039,0,9,0,3,0
580,198039,0,9,0,3,0
581,198039,0,9,0,3,0
582,198039,0,9,0,3,0
583,198039,0,9,0,3,0
584,198039,0,9,0,3,0
585,198039,0,9,0,3,0
586,198039,0,9,0,3,0
587,198039,0,9,0,3,0
588,198039,0,9,0,3,0
589,198039,0,9,0,3,0
590,198039,0,9,0,3,0
591,198039,0,9,0,3,0
592,198039,0,9,0,3,0
593,198039,0,9,0,3,0
594,198039,0,9,0,3,0
595,198039,0,9,0,3,0
596,198039,0,9,0,3,0
597,198039,0,9,0,3,0
598,198039,0,9,0,3,0
599,198039,0,7,0,5,0
600,198039,0,7,0,5,0
601,198039,0,7,0,5,0
602,198039,0,7,0,5,0
603,198039,0,7,0,5,0
604,198039,0,7,0,5,0
605,198039,0,7,0,5,0
606,198039,0,7,0,5,0
607,198039,0,7,0,5,0
608,198039,0,7,0,5,0
609,198039,0,7,0,5,0
610,198039,0,7,0,5,0
611,198039,0,7,0,5,0
612,198039,0,7,0,5,0
613,198039,0,7,0,5,0
614,198039,0,7,0,5,0
615,198039,0,7,0,5,0
616,198039,0,7,0,5,0
617,198039,0,7,0,5,0
618,198039,0,7,0,5,0
619,198039,0,7,0,5,0
620,198039,0,7,0,5,0
621,198039,0,7,0,5,0
622,198039,0,7,0,5,0
623,198039,0,7,0,5,0
624,198039,0,7,0,5,0
625,198039,0,7,0,5,0
626,198039,0,7,0,5,0
627,198039,0,7,0,5,0
628,198039,0,7,0,5,0
629,198039,0,7,0,5,0
630,198039,0,7,0,5,0
631,198039,0,7,0,5,0
632,198039,0,7,0,5,0
633,198039,0,7,0,5,0
634,198039,0,7,0,5,0
635,198039,0,7,0,5,0
636,198039,0,7,0,5,0
637,198039,0,7,0,5,0
638,198039,0,7,0,5,0
639,198039,0,7,0,5,0
640,198039,0,7,0,5,0
641,198039,0,7,0,5,0
642,198039,0,7,0,5,0
643,198039,0,7,0,5,0
644,198039,0,7,0,5,0
645,198039,0,7,0,5,0
646,198039,0,7,0,5,0
647,198039,0,7,0,5,0
648,198039,0,7,0,5,0
649,198039,0,7,0,5,0
650,198039,0,7,0,5,0
651,198039,0,7,0,5,0
652,198039,0,7,0,5,0
653,198039,0,7,0,5,0
654,198039,0,7,0,5,0
655,198039,0,7,0,5,0
656,198039,0,7,0,5,0
657,198039,0,7,0,5,0
658,198039,0,7,0,5,0
659,198039,0,7,0,5,0
660,198039,0,7,0,5,0
661,198039,0,7,0,5,0
662,198039,0,7,0,5,0
663,198039,0,7,0,5,0
664,198039,0,7,0,5,0
665,198039,0,7,0,5,0
666,198039,0,7,0,5,0
667,198039,0,7,0,5,0
668,198039,0,7,0,5,0
669,198039,0,7,0,5,0
670,198039,0,7,0,5,0
671,198039,0,7,0,5,0
672,198039,0,7,0,5,0
673,198039,0,7,0,5,0
674,198039,0,7,0,5,0
675,198039,0,7,0,5,0
676,198039,0,7,0,5,0
677,198039,0,7,0,5,0
678,198039,0,7,0,5,0
679,198039,0,7,0,5,0
680,198038,1,7,0,5,0
681,198038,1,7,0,5,0
682,198038,1,7,0,5,0
683,198038,1,7,0,5,0
684,198038,1,7,0,5,0
685,198038,1,7,0,5,0
686,198038,1,7,0,5,0
687,198038,1,7,0,5,0
688,198038,1,7,0,5,0
689,198038,1,7,0,5,0
690,198038,1,7,0,5,0
691,198038,1,7,0,5,0
692,198038,1,7,0,5,0
693,198038,1,7,0,5,0
694,198038,1,7,0,5,0
695,198038,1,7,0,5,0
696,198038,1,7,0,5,0
697,198038,1,7,0,5,0
698,198038,1,7,0,5,0
699,198038,1,7,0,5,0
700,198038,1,7,0,5,0
701,198038,1,7,0,5,0
702,198038,1,7,0,5,0
703,198038,1,7,0,5,0
704,198037,2,7,0,5,0
705,198037,2,7,0,5,0
706,198037,2,7,0,5,0
707,198037,2,7,0,5,0
708,198037,2,7,0,5,0
709,198037,2,7,0,5,0
710,198037,2,7,0,5,0
711,198037,2,7,0,5,0
712,198037,2,7,0,5,0
713,198037,2,7,0,5,0
714,198037,2,7,0,5,0
715,198037,2,7,0,5,0
716,198037,2,7,0,5,0
717,198037,2,7,0,5,0
718,198037,2,7,0,5,0
719,198037,2,7,0,5,0
720,198037,2,7,0,5,0
721,198037,2,7,0,5,0
722,198037,2,7,0,5,0
723,198037,2,7,0,5,0
724,198037,2,7,0,5,0
725,198037,2,7,0,5,0
726,198037,2,7,0,5,0
727,198036,3,7,0,5,0
728,198036,2,8,0,5,0
729,198036,2,8,0,5,0
730,198035,3,8,0,5,0
731,198035,3,8,0,5,0
732,198035,3,8,0,5,0
733,198035,3,8,0,5,0
734,198035,3,8,0,5,0
735,198035,3,8,0,5,0
736,198035,3,8,0,5,0
737,198035,3,8,0,5,0
738,198035,3,8,0,5,0
739,198034,4,8,0,5,0
740,198034,4,8,0,5,0
741,198034,4,8,0,5,0
742,198034,4,8,0,5,0
743,198034,4,8,0,5,0
744,198034,4,8,0,5,0
745,198034,4,8,0,5,0
746,198034,4,8,0,5,0
747,198034,4,8,0,5,0
748,198034,4,8,0,5,0
749,198034,4,8,0,5,0
750,198034,4,8,0,5,0
751,198034,3,9,0,5,0
752,198034,3,9,0,5,0
753,198034,3,9,0,5,0
754,198034,3,9,0,5,0
755,198034,3,9,0,5,0
756,198034,3,9,0,5,0
757,198034,3,9,0,5,0
758,198034,3,9,0,5,0
759,198034,3,9,0,5,0
760,198034,3,9,0,5,0
761,198034,3,9,0,5,0
762,198034,3,9,0,5,0
763,198034,3,9,0,5,0
764,198034,3,9,0,5,0
765,198034,3,9,0,5,0
766,198034,3,9,0,5,0
767,198034,3,9,0,5,0
768,198034,3,9,0,5,0
769,198034,3,9,0,5,0
770,198034,3,9,0,5,0
771,198034,3,9,0,5,0
772,198034,3,9,0,5,0
773,198034,3,9,0,5,0
774,198034,3,9,0,5,0
775,198034,2,10,0,5,0
776,198033,3,10,0,5,0
777,198033,2,11,0,5,0
778,198033,2,11,0,5,0
779,198033,2,11,0,5,0
780,198033,2,11,0,5,0
781,198033,2,11,0,5,0
782,198033,2,11,0,5,0
783,198033,2,11,0,5,0
784,198033,2,11,0,5,0
785,198033,2,11,0,5,0
786,198033,2,11,0,5,0
787,198033,1,12,0,5,0
788,198033,1,12,0,5,0
789,198033,1,12,0,5,0
790,198033,1,12,0,5,0
791,198033,1,10,0,7,0
792,198033,1,10,0,7,0
793,198033,1,10,0,7,0
794,198033,1,10,0,7,0
795,198033,1,10,0,7,0
796,198033,1,10,0,7,0
797,198033,1,10,0,7,0
798,198033,1,10,0,7,0
799,198033,1,10,0,7,0
800,198032,2,10,0,7,0
801,198032,2,10,0,7,0
802,198032,2,10,0,7,0
803,198032,2,10,0,7,0
804,198032,2,10,0,7,0
805,198032,2,10,0,7,0
806,198032,2,10,0,7,0
807,198032,2,10,0,7,0
808,198032,2,10,0,7,0
809,198032,2,10,0,7,0
810,198032,2,10,0,7,0
811,198032,2,10,0,7,0
812,198032,2,10,0,7,0
813,198032,2,10,0,7,0
814,198032,2,10,0,7,0
815,198032,2,8,0,9,0
816,198032,2,7,1,9,0
817,198032,2,7,1,9,0
818,198032,2,7,1,9,0
819,198032,2,7,1,9,0
820,198032,2,7,1,9,0
821,198032,2,7,1,9,0
822,198032,2,7,1,9,0
823,198032,1,8,1,9,0
824,198032,1,8,1,9,0
825,198032,1,8,1,9,0
826,198032,1,8,1,9,0
827,198032,1,8,1,9,0
828,198032,1,8,1,9,0
829,198032,1,8,1,9,0
830,198032,1,8,1,9,0
831,198032,1,8,1,9,0
832,198032,1,8,1,9,0
833,198032,1,8,1,9,0
834,198032,1,8,1,9,0
835,198032,1,8,1,9,0
836,198032,1,8,1,9,0
837,198032,1,8,1,9,0
838,198032,1,8,1,9,0
839,198032,1,7,1,10,0
840,198032,1,7,1,10,0
841,198032,1,7,1,10,0
842,198032,1,7,1,10,0
843,198032,1,7,1,10,0
844,198032,1,7,1,10,0
845,198032,1,7,1,10,0
846,198032,1,7,1,10,0
847,198032,1,7,1,10,0
848,198032,0,8,1,10,0
849,198032,0,8,1,10,0
850,198032,0,8,1,10,0
851,198032,0,8,1,10,0
852,198032,0,8,1,10,0
853,198032,0,8,1,10,0
854,198032,0,8,1,10,0
855,198032,0,8,1,10,0
856,198032,0,8,1,10,0
857,198032,0,8,1,10,0
858,198032,0,8,1,10,0
859,198032,0,8,1,10,0
860,198032,0,8,1,10,0
861,198032,0,8,1,10,0
862,198032,0,8,1,10,0
863,198032,0,6,1,12,0
864,198032,0,6,1,12,0
865,198032,0,6,1,12,0
866,198032,0,6,1,12,0
867,198032,0,6,1,12,0
868,198032,0,6,1,12,0
869,198032,0,6,1,12,0
870,198032,0,6,1,12,0
871,198032,0,6,1,12,0
872,198032,0,6,1,12,0
873,198032,0,6,1,12,0
874,198032,0,6,1,12,0
875,198032,0,6,1,12,0
876,198032,0,6,1,12,0
877,198032,0,6,1,12,0
878,198032,0,6,1,12,0
879,198032,0,6,1,12,0
880,198032,0,6,1,12,0
881,198032,0,6,1,12,0
882,198032,0,6,1,12,0
883,198032,0,6,1,12,0
884,198032,0,6,1,12,0
885,198032,0,6,1,12,0
886,198032,0,6,1,12,0
887,198032,0,6,1,12,0
888,198032,0,6,1,12,0
889,198032,0,6,1,12,0
890,198032,0,6,1,12,0
891,198032,0,6,1,12,0
892,198032,0,6,1,12,0
893,198032,0,6,1,12,0
894,198032,0,6,1,12,0
895,198032,0,6,1,12,0
896,198032,0,6,1,12,0
897,198032,0,6,1,12,0
898,198032,0,6,1,12,0
899,198032,0,6,1,12,0
900,198032,0,6,1,12,0
901,198032,0,6,1,12,0
902,198032,0,6,1,12,0
903,198032,0,6,1,12,0
904,198032,0,6,1,12,0
905,198032,0,6,1,12,0
906,198032,0,6,1,12,0
907,198032,0,6,1,12,0
908,198032,0,6,1,12,0
909,198032,0,6,1,12,0
910,198032,0,6,1,12,0
911,198032,0,6,1,12,0
912,198032,0,6,1,12,0
913,198032,0,6,1,12,0
914,198032,0,6,1,12,0
915,198032,0,6,1,12,0
916,198032,0,6,1,12,0
917,198032,0,6,1,12,0
918,198032,0,6,1,12,0
919,198032,0,6,1,12,0
920,198032,0,6,1,12,0
921,198032,0,6,1,12,0
922,198031,1,6,1,12,0
923,198031,1,6,1,12,0
924,198030,2,6,1,12,0
925,198028,4,6,1,12,0
926,198026,6,6,1,12,0
927,198024,8,6,1,12,0
928,198022,10,6,1,12,0
929,198022,10,6,1,12,0
930,198022,10,6,1,12,0
931,198022,10,6,1,12,0
